Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.123;-;-;1.123;-;-
Wählende;592;52,7 %;-;592;52,7 %;-
Ungültige Stimmen;6;1,0 %;-;5;0,8 %;-
Gültige Stimmen;586;99,0 %;-;587;99,2 %;-
SPD;235;40,1 %;-;159;27,1 %;-
AfD;259;44,2 %;-;260;44,3 %;-
CDU;42;7,2 %;-;49;8,3 %;-
GRÜNE/B 90;3;0,5 %;-;6;1,0 %;-
DIE LINKE;15;2,6 %;-;14;2,4 %;-
BVB / FREIE WÄHLER;28;4,8 %;-;10;1,7 %;-
FDP;3;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;7;1,2 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;74;12,6 %;-
III. Weg;-;-;-;3;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;0,7 %;-
Die PARTEI;1;0,2 %;-;-;-;-
