Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.084;-;-;1.084;-;-
Wählende;511;47,1 %;-;511.0;47,1 %;-
Ungültige Stimmen;4;0,8 %;-;1.0;0,2 %;-
Gültige Stimmen;507;99,2 %;-;510.0;99,8 %;-
SPD;231;45,6 %;-;219.0;42,9 %;-
AfD;106;20,9 %;-;101.0;19,8 %;-
CDU;113;22,3 %;-;85.0;16,7 %;-
GRÜNE/B 90;20;3,9 %;-;28.0;5,5 %;-
DIE LINKE;13;2,6 %;-;7.0;1,4 %;-
BVB / FREIE WÄHLER;7;1,4 %;-;3.0;0,6 %;-
FDP;8;1,6 %;-;6.0;1,2 %;-
Tierschutzpartei;-;-;-;4.0;0,8 %;-
Plus;9;1,8 %;-;6.0;1,2 %;-
BSW;-;-;-;48.0;9,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;3.0;0,6 %;-
