Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.520;-;-;1.52;-;-
Wählende;894;58,8 %;+94;894.0;58,8 %;+94
Ungültige Stimmen;23;2,6 %;+06;15.0;1,7 %;-01
Gültige Stimmen;871;97,4 %;-06;879.0;98,3 %;+01
SPD;251;28,8 %;+56;223.0;25,4 %;+26
AfD;376;43,2 %;+134;335.0;38,1 %;+84
CDU;146;16,8 %;-84;121.0;13,8 %;-108
GRÜNE/B 90;7;0,8 %;-37;9.0;1,0 %;-46
DIE LINKE;26;3,0 %;-60;17.0;1,9 %;-62
BVB / FREIE WÄHLER;53;6,1 %;-04;27.0;3,1 %;-18
FDP;9;1,0 %;-09;2.0;0,2 %;-16
Tierschutzpartei;-;-;-;11.0;1,3 %;-07
Plus;-;-;-;3.0;0,3 %;+01
BSW;-;-;-;124.0;14,1 %;+141
III. Weg;3;0,3 %;+03;2.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;4.0;0,5 %;+05
WU;-;-;-;1.0;0,1 %;+01
