Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;644;-;-;644;-;-
Wählende;329;51,1 %;-;329;51,1 %;-
Ungültige Stimmen;5;1,5 %;-;3;0,9 %;-
Gültige Stimmen;324;98,5 %;-;326;99,1 %;-
SPD;128;39,5 %;-;110;33,7 %;-
AfD;101;31,2 %;-;98;30,1 %;-
CDU;58;17,9 %;-;47;14,4 %;-
GRÜNE/B 90;4;1,2 %;-;8;2,5 %;-
DIE LINKE;10;3,1 %;-;9;2,8 %;-
BVB / FREIE WÄHLER;18;5,6 %;-;5;1,5 %;-
FDP;5;1,5 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;7;2,1 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;36;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,6 %;-
