Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;347;-;-;347;-;-
Wählende;223;64,3 %;-;223;64,3 %;-
Ungültige Stimmen;3;1,3 %;-;1;0,4 %;-
Gültige Stimmen;220;98,7 %;-;222;99,6 %;-
SPD;59;26,8 %;-;67;30,2 %;-
AfD;100;45,5 %;-;94;42,3 %;-
CDU;38;17,3 %;-;30;13,5 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;8;3,6 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;6;2,7 %;-;2;0,9 %;-
FDP;3;1,4 %;-;1;0,5 %;-
Tierschutzpartei;4;1,8 %;-;4;1,8 %;-
Plus;-;-;-;2;0,9 %;-
BSW;-;-;-;19;8,6 %;-
III. Weg;-;-;-;2;0,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,9 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
