Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;142;-;-;142;-;-
Wählende;80;56,3 %;-;80;56,3 %;-
Ungültige Stimmen;1;1,2 %;-;0;0,0 %;-
Gültige Stimmen;79;98,8 %;-;80;100,0 %;-
SPD;29;36,7 %;-;25;31,2 %;-
AfD;34;43,0 %;-;29;36,2 %;-
CDU;8;10,1 %;-;5;6,2 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;4;5,1 %;-;2;2,5 %;-
BVB / FREIE WÄHLER;3;3,8 %;-;1;1,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;20,0 %;-
III. Weg;1;1,3 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
