Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.014;-;-;1.014;-;-
Wählende;509;50,2 %;-;509;50,2 %;-
Ungültige Stimmen;5;1,0 %;-;3;0,6 %;-
Gültige Stimmen;504;99,0 %;-;506;99,4 %;-
SPD;145;28,8 %;-;138;27,3 %;-
AfD;211;41,9 %;-;198;39,1 %;-
CDU;62;12,3 %;-;47;9,3 %;-
GRÜNE/B 90;3;0,6 %;-;7;1,4 %;-
DIE LINKE;38;7,5 %;-;20;4,0 %;-
BVB / FREIE WÄHLER;39;7,7 %;-;11;2,2 %;-
FDP;5;1,0 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;8;1,6 %;-
Plus;-;-;-;4;0,8 %;-
BSW;-;-;-;64;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;3;0,6 %;-
dieBasis;1;0,2 %;-;-;-;-
