Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;138;-;-;138;-;-
Wählende;87;63,0 %;-;87;63,0 %;-
Ungültige Stimmen;3;3,4 %;-;2;2,3 %;-
Gültige Stimmen;84;96,6 %;-;85;97,7 %;-
SPD;31;36,9 %;-;28;32,9 %;-
AfD;43;51,2 %;-;37;43,5 %;-
CDU;5;6,0 %;-;5;5,9 %;-
GRÜNE/B 90;1;1,2 %;-;2;2,4 %;-
DIE LINKE;1;1,2 %;-;3;3,5 %;-
BVB / FREIE WÄHLER;2;2,4 %;-;2;2,4 %;-
FDP;1;1,2 %;-;1;1,2 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;7;8,2 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
