Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;81;-;-;81;-;-
Wählende;58;71,6 %;+216;58;71,6 %;+216
Ungültige Stimmen;0;0,0 %;-16;1;1,7 %;+03
Gültige Stimmen;58;100,0 %;+16;57;98,3 %;-03
SPD;14;24,1 %;+72;10;17,5 %;-55
AfD;37;63,8 %;+241;34;59,6 %;+208
CDU;3;5,2 %;-178;2;3,5 %;-119
GRÜNE/B 90;0;0,0 %;-29;0;0,0 %;-32
DIE LINKE;1;1,7 %;-78;0;0,0 %;-81
BVB / FREIE WÄHLER;2;3,4 %;+02;0;0,0 %;-30
FDP;0;0,0 %;-42;0;0,0 %;-48
Tierschutzpartei;-;-;-;2;3,5 %;+10
Plus;-;-;-;0;0,0 %;-09
BSW;-;-;-;7;12,3 %;+123
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;3,5 %;+35
WU;-;-;-;0;0,0 %;00
EB Hoffmann;1;1,7 %;+12;-;-;-
