Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;752;-;-;752;-;-
Wählende;446;59,3 %;-;446;59,3 %;-
Ungültige Stimmen;5;1,1 %;-;4;0,9 %;-
Gültige Stimmen;441;98,9 %;-;442;99,1 %;-
SPD;127;28,8 %;-;123;27,8 %;-
AfD;162;36,7 %;-;152;34,4 %;-
CDU;92;20,9 %;-;63;14,3 %;-
GRÜNE/B 90;3;0,7 %;-;6;1,4 %;-
DIE LINKE;25;5,7 %;-;19;4,3 %;-
BVB / FREIE WÄHLER;24;5,4 %;-;2;0,5 %;-
FDP;8;1,8 %;-;9;2,0 %;-
Tierschutzpartei;-;-;-;9;2,0 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;55;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
