Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.182;-;-;1.182;-;-
Wählende;477;40,4 %;-;477;40,4 %;-
Ungültige Stimmen;8;1,7 %;-;6;1,3 %;-
Gültige Stimmen;469;98,3 %;-;471;98,7 %;-
SPD;152;32,4 %;-;147;31,2 %;-
AfD;190;40,5 %;-;192;40,8 %;-
CDU;58;12,4 %;-;43;9,1 %;-
GRÜNE/B 90;0;0,0 %;-;4;0,8 %;-
DIE LINKE;27;5,8 %;-;14;3,0 %;-
BVB / FREIE WÄHLER;17;3,6 %;-;7;1,5 %;-
FDP;4;0,9 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;6;1,3 %;-
Plus;1;0,2 %;-;3;0,6 %;-
BSW;-;-;-;43;9,1 %;-
III. Weg;1;0,2 %;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;4;0,8 %;-
EB Mießner;19;4,1 %;-;-;-;-
