Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;193;-;-;193;-;-
Wählende;125;64,8 %;-;125;64,8 %;-
Ungültige Stimmen;4;3,2 %;-;1;0,8 %;-
Gültige Stimmen;121;96,8 %;-;124;99,2 %;-
SPD;28;23,1 %;-;19;15,3 %;-
AfD;54;44,6 %;-;50;40,3 %;-
CDU;12;9,9 %;-;10;8,1 %;-
GRÜNE/B 90;3;2,5 %;-;1;0,8 %;-
DIE LINKE;9;7,4 %;-;4;3,2 %;-
BVB / FREIE WÄHLER;8;6,6 %;-;6;4,8 %;-
FDP;3;2,5 %;-;2;1,6 %;-
Tierschutzpartei;4;3,3 %;-;2;1,6 %;-
Plus;-;-;-;2;1,6 %;-
BSW;-;-;-;28;22,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
