Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;210;-;-;210;-;-
Wählende;138;65,7 %;-;138;65,7 %;-
Ungültige Stimmen;1;0,7 %;-;1;0,7 %;-
Gültige Stimmen;137;99,3 %;-;137;99,3 %;-
SPD;34;24,8 %;-;36;26,3 %;-
AfD;54;39,4 %;-;50;36,5 %;-
CDU;25;18,2 %;-;14;10,2 %;-
GRÜNE/B 90;1;0,7 %;-;5;3,6 %;-
DIE LINKE;7;5,1 %;-;4;2,9 %;-
BVB / FREIE WÄHLER;12;8,8 %;-;6;4,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;4;2,9 %;-;2;1,5 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;14;10,2 %;-
III. Weg;-;-;-;2;1,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;2,2 %;-
WU;-;-;-;0;0,0 %;-
