Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;217;-;-;217;-;-
Wählende;121;55,8 %;-;121;55,8 %;-
Ungültige Stimmen;2;1,7 %;-;0;0,0 %;-
Gültige Stimmen;119;98,3 %;-;121;100,0 %;-
SPD;37;31,1 %;-;36;29,8 %;-
AfD;45;37,8 %;-;41;33,9 %;-
CDU;16;13,4 %;-;13;10,7 %;-
GRÜNE/B 90;1;0,8 %;-;4;3,3 %;-
DIE LINKE;13;10,9 %;-;4;3,3 %;-
BVB / FREIE WÄHLER;5;4,2 %;-;2;1,7 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;14,0 %;-
III. Weg;1;0,8 %;-;2;1,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
