Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;137;-;-;137;-;-
Wählende;85;62,0 %;-;85;62,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;85;100,0 %;-;85;100,0 %;-
SPD;31;36,5 %;-;28;32,9 %;-
AfD;38;44,7 %;-;34;40,0 %;-
CDU;11;12,9 %;-;6;7,1 %;-
GRÜNE/B 90;0;0,0 %;-;2;2,4 %;-
DIE LINKE;2;2,4 %;-;1;1,2 %;-
BVB / FREIE WÄHLER;1;1,2 %;-;2;2,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,2 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;10;11,8 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,2 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;2;2,4 %;-;-;-;-
