Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;56;-;-;56;-;-
Wählende;37;66,1 %;-16;37;66,1 %;-16
Ungültige Stimmen;1;2,7 %;+06;1;2,7 %;+09
Gültige Stimmen;36;97,3 %;-06;36;97,3 %;-09
SPD;13;36,1 %;+212;11;30,6 %;+111
AfD;13;36,1 %;+113;12;33,3 %;+48
CDU;4;11,1 %;-159;2;5,6 %;-193
GRÜNE/B 90;2;5,6 %;+26;1;2,8 %;-09
DIE LINKE;-;-;-39;4;11,1 %;+68
BVB / FREIE WÄHLER;4;11,1 %;-124;1;2,8 %;-101
FDP;0;0,0 %;-29;0;0,0 %;-36
Tierschutzpartei;-;-;-;0;0,0 %;-19
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;5;13,9 %;+139
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
