Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.898;-;-;5.898;-;-
Wählende;3.870;65,6 %;+141;3.87;65,6 %;+141
Ungültige Stimmen;58;1,5 %;+05;36.0;0,9 %;-00
Gültige Stimmen;3.812;98,5 %;-05;3.834;99,1 %;+00
SPD;1.108;29,1 %;+65;1.064;27,8 %;+23
AfD;1.710;44,9 %;+121;1.548;40,4 %;+64
CDU;502;13,2 %;+10;316.0;8,2 %;-46
GRÜNE/B 90;33;0,9 %;-42;32.0;0,8 %;-49
DIE LINKE;138;3,6 %;-142;78.0;2,0 %;-95
BVB / FREIE WÄHLER;264;6,9 %;+13;101.0;2,6 %;-12
FDP;57;1,5 %;-25;38.0;1,0 %;-32
Tierschutzpartei;-;-;-;65.0;1,7 %;-02
Plus;-;-;-;20.0;0,5 %;+00
BSW;-;-;-;531.0;13,8 %;+138
III. Weg;-;-;-;5.0;0,1 %;+01
DKP;-;-;-;4.0;0,1 %;+01
DLW;-;-;-;22.0;0,6 %;+06
WU;-;-;-;10.0;0,3 %;+03
