Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;128;-;-;128;-;-
Wählende;74;57,8 %;+130;74;57,8 %;+130
Ungültige Stimmen;0;0,0 %;-15;0;0,0 %;-17
Gültige Stimmen;74;100,0 %;+15;74;100,0 %;+17
SPD;24;32,4 %;+42;25;33,8 %;+25
AfD;29;39,2 %;+171;28;37,8 %;+144
CDU;10;13,5 %;-84;8;10,8 %;-73
GRÜNE/B 90;2;2,7 %;-37;3;4,1 %;-21
DIE LINKE;5;6,8 %;-41;1;1,4 %;-64
BVB / FREIE WÄHLER;3;4,1 %;-38;3;4,1 %;-04
FDP;1;1,4 %;-13;0;0,0 %;-43
Tierschutzpartei;-;-;-;0;0,0 %;-26
Plus;-;-;-;0;0,0 %;-14
BSW;-;-;-;6;8,1 %;+81
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
