Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;240;-;-;240;-;-
Wählende;155;64,6 %;-;155;64,6 %;-
Ungültige Stimmen;2;1,3 %;-;2;1,3 %;-
Gültige Stimmen;153;98,7 %;-;153;98,7 %;-
SPD;51;33,3 %;-;37;24,2 %;-
AfD;59;38,6 %;-;58;37,9 %;-
CDU;18;11,8 %;-;15;9,8 %;-
GRÜNE/B 90;6;3,9 %;-;4;2,6 %;-
DIE LINKE;7;4,6 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;6;3,9 %;-;6;3,9 %;-
FDP;2;1,3 %;-;1;0,7 %;-
Tierschutzpartei;-;-;-;3;2,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;26;17,0 %;-
III. Weg;1;0,7 %;-;1;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;1;0,7 %;-
EB Mießner;3;2,0 %;-;-;-;-
