Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;442;-;-;442;-;-
Wählende;225;50,9 %;-;225;50,9 %;-
Ungültige Stimmen;3;1,3 %;-;2;0,9 %;-
Gültige Stimmen;222;98,7 %;-;223;99,1 %;-
SPD;77;34,7 %;-;74;33,2 %;-
AfD;87;39,2 %;-;78;35,0 %;-
CDU;16;7,2 %;-;13;5,8 %;-
GRÜNE/B 90;3;1,4 %;-;10;4,5 %;-
DIE LINKE;8;3,6 %;-;4;1,8 %;-
BVB / FREIE WÄHLER;26;11,7 %;-;4;1,8 %;-
FDP;1;0,5 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,9 %;-
Plus;2;0,9 %;-;2;0,9 %;-
BSW;-;-;-;32;14,3 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,9 %;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
