Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.119;-;-;1.119;-;-
Ungültige Stimmen;6;0,5 %;-34;3.0;0,3 %;-03
Gültige Stimmen;1.113;99,5 %;+34;1.116;99,7 %;+03
SPD;238;21,4 %;-07;271.0;24,3 %;+36
AfD;354;31,8 %;+318;309.0;27,7 %;-26
CDU;346;31,1 %;-18;206.0;18,5 %;-82
GRÜNE/B 90;17;1,5 %;-12;24.0;2,2 %;-06
DIE LINKE;38;3,4 %;-66;10.0;0,9 %;-64
BVB / FREIE WÄHLER;94;8,4 %;-02;30.0;2,7 %;-10
FDP;17;1,5 %;-54;13.0;1,2 %;-41
Tierschutzpartei;-;-;-;22.0;2,0 %;+01
Plus;-;-;-;6.0;0,5 %;-02
BSW;-;-;-;212.0;19,0 %;+190
III. Weg;-;-;-;3.0;0,3 %;+03
DKP;9;0,8 %;+08;1.0;0,1 %;+01
DLW;-;-;-;2.0;0,2 %;+02
WU;-;-;-;7.0;0,6 %;+06
