Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;911;-;-;911;-;-
Wählende;501;55,0 %;-;501;55,0 %;-
Ungültige Stimmen;10;2,0 %;-;8;1,6 %;-
Gültige Stimmen;491;98,0 %;-;493;98,4 %;-
SPD;179;36,5 %;-;142;28,8 %;-
AfD;151;30,8 %;-;138;28,0 %;-
CDU;60;12,2 %;-;57;11,6 %;-
GRÜNE/B 90;16;3,3 %;-;32;6,5 %;-
DIE LINKE;16;3,3 %;-;8;1,6 %;-
BVB / FREIE WÄHLER;51;10,4 %;-;25;5,1 %;-
FDP;7;1,4 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;13;2,6 %;-
Plus;11;2,2 %;-;5;1,0 %;-
BSW;-;-;-;63;12,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;0,8 %;-
WU;-;-;-;1;0,2 %;-
