Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;225;-;-;225;-;-
Wählende;136;60,4 %;+104;136;60,4 %;+104
Ungültige Stimmen;4;2,9 %;+14;5;3,7 %;+25
Gültige Stimmen;132;97,1 %;-14;131;96,3 %;-25
SPD;29;22,0 %;-11;27;20,6 %;-35
AfD;67;50,8 %;+234;62;47,3 %;+196
CDU;16;12,1 %;-67;12;9,2 %;-78
GRÜNE/B 90;0;0,0 %;-79;1;0,8 %;-74
DIE LINKE;5;3,8 %;-65;5;3,8 %;-52
BVB / FREIE WÄHLER;7;5,3 %;-14;2;1,5 %;-30
FDP;8;6,1 %;+13;0;0,0 %;-48
Tierschutzpartei;-;-;-;1;0,8 %;-24
Plus;-;-;-;0;0,0 %;-13
BSW;-;-;-;20;15,3 %;+153
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,8 %;+08
