Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.158;-;-;1.158;-;-
Wählende;700;60,4 %;+24;700.0;60,4 %;+24
Ungültige Stimmen;7;1,0 %;-00;5.0;0,7 %;-03
Gültige Stimmen;693;99,0 %;+00;695.0;99,3 %;+03
SPD;191;27,6 %;+35;192.0;27,6 %;+32
AfD;311;44,9 %;+137;297.0;42,7 %;+98
CDU;84;12,1 %;-31;48.0;6,9 %;-60
GRÜNE/B 90;11;1,6 %;-64;8.0;1,2 %;-64
DIE LINKE;26;3,8 %;-72;20.0;2,9 %;-69
BVB / FREIE WÄHLER;67;9,7 %;+26;20.0;2,9 %;-27
FDP;3;0,4 %;-30;2.0;0,3 %;-29
Tierschutzpartei;-;-;-;13.0;1,9 %;-08
Plus;-;-;-;4.0;0,6 %;-02
BSW;-;-;-;80.0;11,5 %;+115
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;7.0;1,0 %;+10
WU;-;-;-;3.0;0,4 %;+04
