Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.164;-;-;1.164;-;-
Wählende;612;52,6 %;-;612.0;52,6 %;-
Ungültige Stimmen;14;2,3 %;-;5.0;0,8 %;-
Gültige Stimmen;598;97,7 %;-;607.0;99,2 %;-
SPD;229;38,3 %;-;196.0;32,3 %;-
AfD;201;33,6 %;-;193.0;31,8 %;-
CDU;81;13,5 %;-;62.0;10,2 %;-
GRÜNE/B 90;16;2,7 %;-;36.0;5,9 %;-
DIE LINKE;13;2,2 %;-;8.0;1,3 %;-
BVB / FREIE WÄHLER;36;6,0 %;-;19.0;3,1 %;-
FDP;9;1,5 %;-;4.0;0,7 %;-
Tierschutzpartei;-;-;-;8.0;1,3 %;-
Plus;13;2,2 %;-;5.0;0,8 %;-
BSW;-;-;-;71.0;11,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;3.0;0,5 %;-
