Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;641;-;-;641;-;-
Wählende;346;54,0 %;-;346;54,0 %;-
Ungültige Stimmen;6;1,7 %;-;5;1,4 %;-
Gültige Stimmen;340;98,3 %;-;341;98,6 %;-
SPD;103;30,3 %;-;95;27,9 %;-
AfD;133;39,1 %;-;112;32,8 %;-
CDU;60;17,6 %;-;41;12,0 %;-
GRÜNE/B 90;4;1,2 %;-;10;2,9 %;-
DIE LINKE;13;3,8 %;-;5;1,5 %;-
BVB / FREIE WÄHLER;26;7,6 %;-;13;3,8 %;-
FDP;1;0,3 %;-;4;1,2 %;-
Tierschutzpartei;-;-;-;11;3,2 %;-
Plus;-;-;-;4;1,2 %;-
BSW;-;-;-;43;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,6 %;-
