Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.232;-;-;4.232;-;-
Wählende;3.530;83,4 %;+78;3.530;83,4 %;+78
Ungültige Stimmen;44;1,2 %;-05;29;0,8 %;-05
Gültige Stimmen;3.486;98,8 %;+05;3.501;99,2 %;+05
SPD;1.048;30,1 %;+58;1.032;29,5 %;+38
AfD;1.456;41,8 %;+86;1.298;37,1 %;+40
CDU;537;15,4 %;-36;334;9,5 %;-57
GRÜNE/B 90;80;2,3 %;-30;66;1,9 %;-44
DIE LINKE;121;3,5 %;-53;61;1,7 %;-62
BVB / FREIE WÄHLER;176;5,0 %;+15;56;1,6 %;-17
FDP;44;1,3 %;-40;18;0,5 %;-47
Tierschutzpartei;-;-;-;61;1,7 %;-03
Plus;-;-;-;13;0,4 %;-04
BSW;-;-;-;531;15,2 %;+152
III. Weg;-;-;-;5;0,1 %;+01
DKP;-;-;-;2;0,1 %;+01
DLW;-;-;-;16;0,5 %;+05
WU;-;-;-;8;0,2 %;+02
EB Hoffmann;24;0,7 %;+00;-;-;-
