Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;151;-;-;151;-;-
Wählende;124;82,1 %;-;124;82,1 %;-
Ungültige Stimmen;2;1,6 %;-;2;1,6 %;-
Gültige Stimmen;122;98,4 %;-;122;98,4 %;-
SPD;27;22,1 %;-;22;18,0 %;-
AfD;68;55,7 %;-;64;52,5 %;-
CDU;17;13,9 %;-;15;12,3 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;0,8 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;5;4,1 %;-;2;1,6 %;-
FDP;1;0,8 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;2;1,6 %;-
Plus;-;-;-;6;4,9 %;-
BSW;-;-;-;6;4,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;2,5 %;-;3;2,5 %;-
WU;-;-;-;0;0,0 %;-
