Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.065;-;-;1.065;-;-
Wählende;508;47,7 %;-;508.0;47,7 %;-
Ungültige Stimmen;8;1,6 %;-;4.0;0,8 %;-
Gültige Stimmen;500;98,4 %;-;504.0;99,2 %;-
SPD;154;30,8 %;-;132.0;26,2 %;-
AfD;232;46,4 %;-;216.0;42,9 %;-
CDU;54;10,8 %;-;43.0;8,5 %;-
GRÜNE/B 90;2;0,4 %;-;7.0;1,4 %;-
DIE LINKE;29;5,8 %;-;10.0;2,0 %;-
BVB / FREIE WÄHLER;26;5,2 %;-;3.0;0,6 %;-
FDP;3;0,6 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;7.0;1,4 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;83.0;16,5 %;-
III. Weg;0;0,0 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
