Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;591;-;-;591;-;-
Wählende;377;63,8 %;+03;377;63,8 %;+03
Ungültige Stimmen;6;1,6 %;-11;6;1,6 %;+08
Gültige Stimmen;371;98,4 %;+11;371;98,4 %;-08
SPD;74;19,9 %;-85;78;21,0 %;-13
AfD;196;52,8 %;+528;179;48,2 %;+114
CDU;70;18,9 %;-63;35;9,4 %;-107
GRÜNE/B 90;1;0,3 %;-22;0;0,0 %;-24
DIE LINKE;4;1,1 %;-55;3;0,8 %;-54
BVB / FREIE WÄHLER;21;5,7 %;-42;11;3,0 %;-05
FDP;5;1,3 %;-80;1;0,3 %;-51
Tierschutzpartei;-;-;-;6;1,6 %;-08
Plus;-;-;-;0;0,0 %;-05
BSW;-;-;-;53;14,3 %;+143
III. Weg;-;-;-;1;0,3 %;+03
DKP;0;0,0 %;00;0;0,0 %;00
DLW;-;-;-;3;0,8 %;+08
WU;-;-;-;1;0,3 %;+03
