Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;183;-;-;183;-;-
Wählende;112;61,2 %;-;112;61,2 %;-
Ungültige Stimmen;1;0,9 %;-;1;0,9 %;-
Gültige Stimmen;111;99,1 %;-;111;99,1 %;-
SPD;29;26,1 %;-;25;22,5 %;-
AfD;53;47,7 %;-;47;42,3 %;-
CDU;16;14,4 %;-;17;15,3 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;0,9 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;12;10,8 %;-;3;2,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;14,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;1;0,9 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
