Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;454;-;-;454;-;-
Wählende;256;56,4 %;+113;256;56,4 %;+113
Ungültige Stimmen;3;1,2 %;-11;4;1,6 %;-07
Gültige Stimmen;253;98,8 %;+11;252;98,4 %;+07
SPD;98;38,7 %;+133;85;33,7 %;+41
AfD;81;32,0 %;+120;77;30,6 %;+89
CDU;45;17,8 %;-43;28;11,1 %;-77
GRÜNE/B 90;1;0,4 %;-131;4;1,6 %;-78
DIE LINKE;10;4,0 %;-71;3;1,2 %;-96
BVB / FREIE WÄHLER;11;4,3 %;+02;6;2,4 %;-10
FDP;4;1,6 %;-06;3;1,2 %;-15
Tierschutzpartei;-;-;-;4;1,6 %;-09
Plus;-;-;-07;1;0,4 %;-05
BSW;-;-;-;39;15,5 %;+155
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;3;1,2 %;+12;2;0,8 %;+08
WU;-;-;-;0;0,0 %;00
