Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;443;-;-;443;-;-
Wählende;235;53,0 %;+49;235;53,0 %;+49
Ungültige Stimmen;0;0,0 %;-21;0;0,0 %;-17
Gültige Stimmen;235;100,0 %;+21;235;100,0 %;+17
SPD;51;21,7 %;-23;57;24,3 %;+02
AfD;120;51,1 %;+264;106;45,1 %;+197
CDU;32;13,6 %;-54;25;10,6 %;-62
GRÜNE/B 90;3;1,3 %;-68;5;2,1 %;-64
DIE LINKE;5;2,1 %;-97;3;1,3 %;-105
BVB / FREIE WÄHLER;23;9,8 %;+17;4;1,7 %;-56
FDP;1;0,4 %;-25;2;0,9 %;-19
Tierschutzpartei;-;-;-;3;1,3 %;-12
Plus;-;-;-;1;0,4 %;-02
BSW;-;-;-;27;11,5 %;+115
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,9 %;+09
WU;-;-;-;0;0,0 %;00
