Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.372;-;-;1.372;-;-
Wählende;539;39,3 %;-;539.0;39,3 %;-
Ungültige Stimmen;9;1,7 %;-;3.0;0,6 %;-
Gültige Stimmen;530;98,3 %;-;536.0;99,4 %;-
SPD;177;33,4 %;-;154.0;28,7 %;-
AfD;188;35,5 %;-;174.0;32,5 %;-
CDU;77;14,5 %;-;61.0;11,4 %;-
GRÜNE/B 90;9;1,7 %;-;21.0;3,9 %;-
DIE LINKE;31;5,8 %;-;15.0;2,8 %;-
BVB / FREIE WÄHLER;32;6,0 %;-;11.0;2,1 %;-
FDP;4;0,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;10.0;1,9 %;-
Plus;12;2,3 %;-;8.0;1,5 %;-
BSW;-;-;-;76.0;14,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
