Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.000;-;-;1.0;-;-
Wählende;453;45,3 %;-;453.0;45,3 %;-
Ungültige Stimmen;4;0,9 %;-;3.0;0,7 %;-
Gültige Stimmen;449;99,1 %;-;450.0;99,3 %;-
SPD;167;37,2 %;-;157.0;34,9 %;-
AfD;141;31,4 %;-;126.0;28,0 %;-
CDU;55;12,2 %;-;43.0;9,6 %;-
GRÜNE/B 90;25;5,6 %;-;25.0;5,6 %;-
DIE LINKE;23;5,1 %;-;15.0;3,3 %;-
BVB / FREIE WÄHLER;18;4,0 %;-;9.0;2,0 %;-
FDP;8;1,8 %;-;6.0;1,3 %;-
Tierschutzpartei;-;-;-;5.0;1,1 %;-
Plus;12;2,7 %;-;10.0;2,2 %;-
BSW;-;-;-;53.0;11,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
