Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.156;-;-;1.156;-;-
Wählende;540;46,7 %;-;540;46,7 %;-
Ungültige Stimmen;12;2,2 %;-;7;1,3 %;-
Gültige Stimmen;528;97,8 %;-;533;98,7 %;-
SPD;183;34,7 %;-;153;28,7 %;-
AfD;174;33,0 %;-;162;30,4 %;-
CDU;91;17,2 %;-;80;15,0 %;-
GRÜNE/B 90;24;4,5 %;-;35;6,6 %;-
DIE LINKE;13;2,5 %;-;13;2,4 %;-
BVB / FREIE WÄHLER;22;4,2 %;-;6;1,1 %;-
FDP;8;1,5 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;18;3,4 %;-
Plus;11;2,1 %;-;8;1,5 %;-
BSW;-;-;-;51;9,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;3;0,6 %;-
EB Müller;2;0,4 %;-;-;-;-
