Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;6.914;-;-;6.914;-;-
Wählende;5.283;76,4 %;+132;5.283;76,4 %;+132
Ungültige Stimmen;74;1,4 %;-05;46.0;0,9 %;-08
Gültige Stimmen;5.209;98,6 %;+05;5.237;99,1 %;+08
SPD;1.178;22,6 %;-12;1.242;23,7 %;-02
AfD;2.185;41,9 %;+144;2.026;38,7 %;+107
CDU;795;15,3 %;-11;488.0;9,3 %;-63
GRÜNE/B 90;95;1,8 %;-54;79.0;1,5 %;-53
DIE LINKE;309;5,9 %;-93;149.0;2,8 %;-105
BVB / FREIE WÄHLER;605;11,6 %;+46;175.0;3,3 %;-22
FDP;42;0,8 %;-21;28.0;0,5 %;-28
Tierschutzpartei;-;-;-;108.0;2,1 %;-05
Plus;-;-;-;33.0;0,6 %;-03
BSW;-;-;-;853.0;16,3 %;+163
III. Weg;-;-;-;11.0;0,2 %;+02
DKP;-;-;-;4.0;0,1 %;+01
DLW;-;-;-;30.0;0,6 %;+06
WU;-;-;-;11.0;0,2 %;+02
