Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;587;-;-;587;-;-
Ungültige Stimmen;4;0,7 %;-;2;0,3 %;-
Gültige Stimmen;583;99,3 %;-;585;99,7 %;-
SPD;115;19,7 %;-;153;26,2 %;-
AfD;96;16,5 %;-;104;17,8 %;-
CDU;294;50,4 %;-;148;25,3 %;-
GRÜNE/B 90;17;2,9 %;-;21;3,6 %;-
DIE LINKE;34;5,8 %;-;18;3,1 %;-
BVB / FREIE WÄHLER;23;3,9 %;-;18;3,1 %;-
FDP;4;0,7 %;-;6;1,0 %;-
Tierschutzpartei;-;-;-;7;1,2 %;-
Plus;-;-;-;7;1,2 %;-
BSW;-;-;-;103;17,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
