Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;625;-;-;625;-;-
Wählende;347;55,5 %;-;347;55,5 %;-
Ungültige Stimmen;10;2,9 %;-;6;1,7 %;-
Gültige Stimmen;337;97,1 %;-;341;98,3 %;-
SPD;62;18,4 %;-;90;26,4 %;-
AfD;125;37,1 %;-;115;33,7 %;-
CDU;17;5,0 %;-;20;5,9 %;-
GRÜNE/B 90;5;1,5 %;-;9;2,6 %;-
DIE LINKE;27;8,0 %;-;10;2,9 %;-
BVB / FREIE WÄHLER;96;28,5 %;-;27;7,9 %;-
FDP;0;0,0 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;4;1,2 %;-
Plus;-;-;-;3;0,9 %;-
BSW;-;-;-;61;17,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;1;0,3 %;-;-;-;-
EB Link;4;1,2 %;-;-;-;-
