Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;574;-;-;574;-;-
Wählende;306;53,3 %;-;306;53,3 %;-
Ungültige Stimmen;9;2,9 %;-;4;1,3 %;-
Gültige Stimmen;297;97,1 %;-;302;98,7 %;-
SPD;90;30,3 %;-;84;27,8 %;-
AfD;130;43,8 %;-;104;34,4 %;-
CDU;41;13,8 %;-;31;10,3 %;-
GRÜNE/B 90;4;1,3 %;-;5;1,7 %;-
DIE LINKE;17;5,7 %;-;7;2,3 %;-
BVB / FREIE WÄHLER;12;4,0 %;-;9;3,0 %;-
FDP;2;0,7 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;5;1,7 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;49;16,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,3 %;-;2;0,7 %;-
WU;-;-;-;3;1,0 %;-
