Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;780;-;-;780;-;-
Wählende;447;57,3 %;+108;447;57,3 %;+108
Ungültige Stimmen;4;0,9 %;-02;4;0,9 %;-06
Gültige Stimmen;443;99,1 %;+02;443;99,1 %;+06
SPD;142;32,1 %;+80;106;23,9 %;+08
AfD;197;44,5 %;+183;173;39,1 %;+129
CDU;57;12,9 %;-56;43;9,7 %;-83
GRÜNE/B 90;4;0,9 %;-108;16;3,6 %;-70
DIE LINKE;8;1,8 %;-81;11;2,5 %;-76
BVB / FREIE WÄHLER;34;7,7 %;-01;14;3,2 %;-30
FDP;1;0,2 %;-18;2;0,5 %;-22
Tierschutzpartei;-;-;-;8;1,8 %;-07
Plus;-;-;-;2;0,5 %;-04
BSW;-;-;-;65;14,7 %;+147
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;1;0,2 %;+02
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;0;0,0 %;00
