Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;459;-;-;459;-;-
Wählende;284;61,9 %;-;284;61,9 %;-
Ungültige Stimmen;5;1,8 %;-;5;1,8 %;-
Gültige Stimmen;279;98,2 %;-;279;98,2 %;-
SPD;86;30,8 %;-;91;32,6 %;-
AfD;98;35,1 %;-;89;31,9 %;-
CDU;66;23,7 %;-;30;10,8 %;-
GRÜNE/B 90;2;0,7 %;-;3;1,1 %;-
DIE LINKE;4;1,4 %;-;2;0,7 %;-
BVB / FREIE WÄHLER;20;7,2 %;-;8;2,9 %;-
FDP;3;1,1 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;10;3,6 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;43;15,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
