Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;52;-;-;52;-;-
Wählende;49;94,2 %;-;49;94,2 %;-
Ungültige Stimmen;1;2,0 %;-;0;0,0 %;-
Gültige Stimmen;48;98,0 %;-;49;100,0 %;-
SPD;25;52,1 %;-;20;40,8 %;-
AfD;11;22,9 %;-;12;24,5 %;-
CDU;9;18,8 %;-;8;16,3 %;-
GRÜNE/B 90;0;0,0 %;-;3;6,1 %;-
DIE LINKE;1;2,1 %;-;1;2,0 %;-
BVB / FREIE WÄHLER;2;4,2 %;-;1;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;4;8,2 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
