Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;804;-;-;804;-;-
Wählende;438;54,5 %;-;438;54,5 %;-
Ungültige Stimmen;3;0,7 %;-;3;0,7 %;-
Gültige Stimmen;435;99,3 %;-;435;99,3 %;-
SPD;223;51,3 %;-;177;40,7 %;-
AfD;51;11,7 %;-;47;10,8 %;-
CDU;72;16,6 %;-;70;16,1 %;-
GRÜNE/B 90;53;12,2 %;-;88;20,2 %;-
DIE LINKE;18;4,1 %;-;16;3,7 %;-
BVB / FREIE WÄHLER;10;2,3 %;-;4;0,9 %;-
FDP;4;0,9 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;2;0,5 %;-
Plus;4;0,9 %;-;2;0,5 %;-
BSW;-;-;-;26;6,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
