Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;359;-;-;359;-;-
Wählende;193;53,8 %;-;193;53,8 %;-
Ungültige Stimmen;2;1,0 %;-;0;0,0 %;-
Gültige Stimmen;191;99,0 %;-;193;100,0 %;-
SPD;52;27,2 %;-;50;25,9 %;-
AfD;85;44,5 %;-;86;44,6 %;-
CDU;26;13,6 %;-;20;10,4 %;-
GRÜNE/B 90;1;0,5 %;-;5;2,6 %;-
DIE LINKE;2;1,0 %;-;3;1,6 %;-
BVB / FREIE WÄHLER;19;9,9 %;-;5;2,6 %;-
FDP;3;1,6 %;-;2;1,0 %;-
Tierschutzpartei;-;-;-;7;3,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;15;7,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;3;1,6 %;-;-;-;-
