Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;175;-;-;175;-;-
Wählende;129;73,7 %;-;129;73,7 %;-
Ungültige Stimmen;13;10,1 %;-;4;3,1 %;-
Gültige Stimmen;116;89,9 %;-;125;96,9 %;-
SPD;41;35,3 %;-;31;24,8 %;-
AfD;-;-;-;58;46,4 %;-
CDU;17;14,7 %;-;10;8,0 %;-
GRÜNE/B 90;0;0,0 %;-;3;2,4 %;-
DIE LINKE;9;7,8 %;-;6;4,8 %;-
BVB / FREIE WÄHLER;15;12,9 %;-;1;0,8 %;-
FDP;1;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;10,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;33;28,4 %;-;-;-;-
