Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;70;-;-;70;-;-
Wählende;51;72,9 %;-;51;72,9 %;-
Ungültige Stimmen;1;2,0 %;-;0;0,0 %;-
Gültige Stimmen;50;98,0 %;-;51;100,0 %;-
SPD;17;34,0 %;-;18;35,3 %;-
AfD;24;48,0 %;-;23;45,1 %;-
CDU;7;14,0 %;-;4;7,8 %;-
GRÜNE/B 90;0;0,0 %;-;2;3,9 %;-
DIE LINKE;1;2,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;1;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;2,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;2;3,9 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;2,0 %;-;-;-;-
