Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;165;-;-;165;-;-
Wählende;95;57,6 %;-;95;57,6 %;-
Ungültige Stimmen;2;2,1 %;-;1;1,1 %;-
Gültige Stimmen;93;97,9 %;-;94;98,9 %;-
SPD;38;40,9 %;-;33;35,1 %;-
AfD;25;26,9 %;-;26;27,7 %;-
CDU;18;19,4 %;-;16;17,0 %;-
GRÜNE/B 90;1;1,1 %;-;3;3,2 %;-
DIE LINKE;4;4,3 %;-;4;4,3 %;-
BVB / FREIE WÄHLER;2;2,2 %;-;1;1,1 %;-
FDP;3;3,2 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;2;2,2 %;-;1;1,1 %;-
BSW;-;-;-;6;6,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;3,2 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
