Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;219;-;-;219;-;-
Wählende;162;74,0 %;+171;162;74,0 %;+171
Ungültige Stimmen;3;1,9 %;+03;3;1,9 %;+06
Gültige Stimmen;159;98,1 %;-03;159;98,1 %;-06
SPD;70;44,0 %;+140;66;41,5 %;+110
AfD;33;20,8 %;+45;31;19,5 %;+36
CDU;40;25,2 %;+83;29;18,2 %;+11
GRÜNE/B 90;1;0,6 %;-125;9;5,7 %;-84
DIE LINKE;5;3,1 %;-59;3;1,9 %;-62
BVB / FREIE WÄHLER;10;6,3 %;-56;4;2,5 %;-34
FDP;0;0,0 %;-28;0;0,0 %;-34
Tierschutzpartei;-;-;-;1;0,6 %;-28
Plus;-;-;-;0;0,0 %;-09
BSW;-;-;-;15;9,4 %;+94
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,6 %;+06
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
