Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;903;-;-;903;-;-
Wählende;543;60,1 %;-;543;60,1 %;-
Ungültige Stimmen;19;3,5 %;-;14;2,6 %;-
Gültige Stimmen;524;96,5 %;-;529;97,4 %;-
SPD;139;26,5 %;-;124;23,4 %;-
AfD;263;50,2 %;-;230;43,5 %;-
CDU;52;9,9 %;-;34;6,4 %;-
GRÜNE/B 90;6;1,1 %;-;11;2,1 %;-
DIE LINKE;12;2,3 %;-;6;1,1 %;-
BVB / FREIE WÄHLER;45;8,6 %;-;31;5,9 %;-
FDP;7;1,3 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;7;1,3 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;68;12,9 %;-
III. Weg;-;-;-;6;1,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;4;0,8 %;-
