Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;498;-;-;498;-;-
Wählende;265;53,2 %;-;265;53,2 %;-
Ungültige Stimmen;3;1,1 %;-;1;0,4 %;-
Gültige Stimmen;262;98,9 %;-;264;99,6 %;-
SPD;81;30,9 %;-;77;29,2 %;-
AfD;94;35,9 %;-;94;35,6 %;-
CDU;62;23,7 %;-;37;14,0 %;-
GRÜNE/B 90;3;1,1 %;-;6;2,3 %;-
DIE LINKE;3;1,1 %;-;3;1,1 %;-
BVB / FREIE WÄHLER;17;6,5 %;-;9;3,4 %;-
FDP;2;0,8 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;3;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;32;12,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
