Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;252;-;-;252;-;-
Wählende;142;56,3 %;-;142;56,3 %;-
Ungültige Stimmen;4;2,8 %;-;3;2,1 %;-
Gültige Stimmen;138;97,2 %;-;139;97,9 %;-
SPD;52;37,7 %;-;39;28,1 %;-
AfD;49;35,5 %;-;48;34,5 %;-
CDU;16;11,6 %;-;18;12,9 %;-
GRÜNE/B 90;3;2,2 %;-;3;2,2 %;-
DIE LINKE;7;5,1 %;-;3;2,2 %;-
BVB / FREIE WÄHLER;8;5,8 %;-;6;4,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;20;14,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;2,2 %;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
