Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;402;-;-;402;-;-
Wählende;245;60,9 %;-;245;60,9 %;-
Ungültige Stimmen;15;6,1 %;-;0;0,0 %;-
Gültige Stimmen;230;93,9 %;-;245;100,0 %;-
SPD;96;41,7 %;-;89;36,3 %;-
AfD;-;-;-;85;34,7 %;-
CDU;25;10,9 %;-;28;11,4 %;-
GRÜNE/B 90;2;0,9 %;-;3;1,2 %;-
DIE LINKE;14;6,1 %;-;6;2,4 %;-
BVB / FREIE WÄHLER;39;17,0 %;-;3;1,2 %;-
FDP;4;1,7 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;3;1,2 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;23;9,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,8 %;-
WU;-;-;-;1;0,4 %;-
EB Raue;50;21,7 %;-;-;-;-
