Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;272;-;-;272;-;-
Wählende;146;53,7 %;-;146;53,7 %;-
Ungültige Stimmen;4;2,7 %;-;4;2,7 %;-
Gültige Stimmen;142;97,3 %;-;142;97,3 %;-
SPD;50;35,2 %;-;48;33,8 %;-
AfD;43;30,3 %;-;46;32,4 %;-
CDU;36;25,4 %;-;14;9,9 %;-
GRÜNE/B 90;1;0,7 %;-;6;4,2 %;-
DIE LINKE;8;5,6 %;-;6;4,2 %;-
BVB / FREIE WÄHLER;3;2,1 %;-;5;3,5 %;-
FDP;1;0,7 %;-;1;0,7 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;9,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
