Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.019;-;-;1.019;-;-
Wählende;406;39,8 %;-;406.0;39,8 %;-
Ungültige Stimmen;4;1,0 %;-;4.0;1,0 %;-
Gültige Stimmen;402;99,0 %;-;402.0;99,0 %;-
SPD;172;42,8 %;-;169.0;42,0 %;-
AfD;155;38,6 %;-;129.0;32,1 %;-
CDU;34;8,5 %;-;22.0;5,5 %;-
GRÜNE/B 90;4;1,0 %;-;5.0;1,2 %;-
DIE LINKE;15;3,7 %;-;7.0;1,7 %;-
BVB / FREIE WÄHLER;20;5,0 %;-;7.0;1,7 %;-
FDP;2;0,5 %;-;2.0;0,5 %;-
Tierschutzpartei;-;-;-;5.0;1,2 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;52.0;12,9 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;0;0,0 %;-;2.0;0,5 %;-
WU;-;-;-;0.0;0,0 %;-
