Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;927;-;-;927;-;-
Wählende;474;51,1 %;-;474;51,1 %;-
Ungültige Stimmen;4;0,8 %;-;1;0,2 %;-
Gültige Stimmen;470;99,2 %;-;473;99,8 %;-
SPD;210;44,7 %;-;176;37,2 %;-
AfD;105;22,3 %;-;99;20,9 %;-
CDU;100;21,3 %;-;79;16,7 %;-
GRÜNE/B 90;12;2,6 %;-;28;5,9 %;-
DIE LINKE;9;1,9 %;-;6;1,3 %;-
BVB / FREIE WÄHLER;21;4,5 %;-;8;1,7 %;-
FDP;13;2,8 %;-;6;1,3 %;-
Tierschutzpartei;-;-;-;11;2,3 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;49;10,4 %;-
III. Weg;-;-;-;3;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;2;0,4 %;-
