Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.094;-;-;1.094;-;-
Wählende;493;45,1 %;-;493.0;45,1 %;-
Ungültige Stimmen;5;1,0 %;-;2.0;0,4 %;-
Gültige Stimmen;488;99,0 %;-;491.0;99,6 %;-
SPD;176;36,1 %;-;152.0;31,0 %;-
AfD;199;40,8 %;-;194.0;39,5 %;-
CDU;47;9,6 %;-;38.0;7,7 %;-
GRÜNE/B 90;9;1,8 %;-;8.0;1,6 %;-
DIE LINKE;21;4,3 %;-;13.0;2,6 %;-
BVB / FREIE WÄHLER;28;5,7 %;-;7.0;1,4 %;-
FDP;7;1,4 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;11.0;2,2 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;58.0;11,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;1;0,2 %;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
