Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;347;-;-;347;-;-
Wählende;241;69,5 %;-;241;69,5 %;-
Ungültige Stimmen;5;2,1 %;-;3;1,2 %;-
Gültige Stimmen;236;97,9 %;-;238;98,8 %;-
SPD;55;23,3 %;-;59;24,8 %;-
AfD;135;57,2 %;-;126;52,9 %;-
CDU;22;9,3 %;-;18;7,6 %;-
GRÜNE/B 90;2;0,8 %;-;1;0,4 %;-
DIE LINKE;4;1,7 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;17;7,2 %;-;2;0,8 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;5;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;25;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
