Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.117;-;-;1.117;-;-
Wählende;440;39,4 %;-;440;39,4 %;-
Ungültige Stimmen;8;1,8 %;-;7;1,6 %;-
Gültige Stimmen;432;98,2 %;-;433;98,4 %;-
SPD;155;35,9 %;-;91;21,0 %;-
AfD;121;28,0 %;-;116;26,8 %;-
CDU;43;10,0 %;-;31;7,2 %;-
GRÜNE/B 90;16;3,7 %;-;48;11,1 %;-
DIE LINKE;61;14,1 %;-;61;14,1 %;-
BVB / FREIE WÄHLER;24;5,6 %;-;7;1,6 %;-
FDP;11;2,5 %;-;6;1,4 %;-
Tierschutzpartei;-;-;-;9;2,1 %;-
Plus;-;-;-;8;1,8 %;-
BSW;-;-;-;51;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;2;0,5 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;1;0,2 %;-;-;-;-
