Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.050;-;-;1.05;-;-
Ungültige Stimmen;5;0,5 %;-03;5.0;0,5 %;+02
Gültige Stimmen;1.045;99,5 %;+03;1.045;99,5 %;-02
SPD;298;28,5 %;+51;300.0;28,7 %;+51
AfD;293;28,0 %;+94;258.0;24,7 %;+57
CDU;274;26,2 %;+08;197.0;18,9 %;-95
GRÜNE/B 90;26;2,5 %;-63;21.0;2,0 %;-60
DIE LINKE;45;4,3 %;-68;19.0;1,8 %;-81
BVB / FREIE WÄHLER;83;7,9 %;+23;26.0;2,5 %;-13
FDP;26;2,5 %;-20;13.0;1,2 %;-20
Tierschutzpartei;-;-;-;29.0;2,8 %;+00
Plus;-;-;-;5.0;0,5 %;-07
BSW;-;-;-;170.0;16,3 %;+163
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;2.0;0,2 %;+02
DLW;-;-;-;4.0;0,4 %;+04
WU;-;-;-;1.0;0,1 %;+01
