Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.281;-;-;1.281;-;-
Ungültige Stimmen;13;1,0 %;-;9.0;0,7 %;-
Gültige Stimmen;1.268;99,0 %;-;1.272;99,3 %;-
SPD;501;39,5 %;-;437.0;34,4 %;-
AfD;192;15,1 %;-;166.0;13,1 %;-
CDU;260;20,5 %;-;249.0;19,6 %;-
GRÜNE/B 90;89;7,0 %;-;96.0;7,5 %;-
DIE LINKE;62;4,9 %;-;47.0;3,7 %;-
BVB / FREIE WÄHLER;75;5,9 %;-;27.0;2,1 %;-
FDP;46;3,6 %;-;20.0;1,6 %;-
Tierschutzpartei;-;-;-;43.0;3,4 %;-
Plus;43;3,4 %;-;39.0;3,1 %;-
BSW;-;-;-;144.0;11,3 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;3.0;0,2 %;-
