Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;169;-;-;169;-;-
Wählende;110;65,1 %;-;110;65,1 %;-
Ungültige Stimmen;3;2,7 %;-;3;2,7 %;-
Gültige Stimmen;107;97,3 %;-;107;97,3 %;-
SPD;57;53,3 %;-;42;39,3 %;-
AfD;31;29,0 %;-;30;28,0 %;-
CDU;7;6,5 %;-;4;3,7 %;-
GRÜNE/B 90;2;1,9 %;-;9;8,4 %;-
DIE LINKE;3;2,8 %;-;4;3,7 %;-
BVB / FREIE WÄHLER;6;5,6 %;-;0;0,0 %;-
FDP;1;0,9 %;-;1;0,9 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;-;-;-;4;3,7 %;-
BSW;-;-;-;12;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
