Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.141;-;-;1.141;-;-
Wählende;683;59,9 %;+133;683.0;59,9 %;+133
Ungültige Stimmen;7;1,0 %;-02;5.0;0,7 %;-05
Gültige Stimmen;676;99,0 %;+02;678.0;99,3 %;+05
SPD;242;35,8 %;+53;233.0;34,4 %;+28
AfD;254;37,6 %;+151;232.0;34,2 %;+104
CDU;102;15,1 %;+13;77.0;11,4 %;-33
GRÜNE/B 90;6;0,9 %;-43;6.0;0,9 %;-48
DIE LINKE;32;4,7 %;-146;11.0;1,6 %;-120
BVB / FREIE WÄHLER;31;4,6 %;-15;14.0;2,1 %;-22
FDP;7;1,0 %;-14;7.0;1,0 %;-21
Tierschutzpartei;-;-;-;12.0;1,8 %;-06
Plus;-;-;-;3.0;0,4 %;-04
BSW;-;-;-;80.0;11,8 %;+118
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;2;0,3 %;+03;1.0;0,1 %;+01
WU;-;-;-;1.0;0,1 %;+01
