Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;576;-;-;576;-;-
Wählende;386;67,0 %;+56;386;67,0 %;+56
Ungültige Stimmen;7;1,8 %;-07;6;1,6 %;+10
Gültige Stimmen;379;98,2 %;+07;380;98,4 %;-10
SPD;79;20,8 %;+23;83;21,8 %;+70
AfD;186;49,1 %;+491;178;46,8 %;+163
CDU;77;20,3 %;-196;53;13,9 %;-186
GRÜNE/B 90;2;0,5 %;-14;3;0,8 %;-36
DIE LINKE;4;1,1 %;-29;0;0,0 %;-33
BVB / FREIE WÄHLER;29;7,7 %;-61;8;2,1 %;-40
FDP;2;0,5 %;-57;4;1,1 %;-50
Tierschutzpartei;-;-;-;3;0,8 %;-00
Plus;-;-;-;3;0,8 %;-00
BSW;-;-;-;42;11,1 %;+111
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;00;1;0,3 %;+03
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;1;0,3 %;+03
